week_id,week_position,song,performer,spotify_genre_clean
3/13/2010,32,Fireflies,Owl City,NA
3/20/2010,38,Fireflies,Owl City,NA
3/27/2010,38,Fireflies,Owl City,NA
4/3/2010,48,Fireflies,Owl City,NA
1/9/2010,4,Fireflies,Owl City,NA
1/16/2010,5,Fireflies,Owl City,NA
1/23/2010,5,Fireflies,Owl City,NA
1/30/2010,9,Fireflies,Owl City,NA
2/6/2010,13,Fireflies,Owl City,NA
2/13/2010,15,Fireflies,Owl City,NA
1/2/2010,5,Fireflies,Owl City,NA
2/26/2011,34,Firework,Glee Cast,pop
11/13/2010,29,Firework,Katy Perry,NA
11/27/2010,9,Firework,Katy Perry,NA
11/20/2010,10,Firework,Katy Perry,NA
12/11/2010,2,Firework,Katy Perry,NA
12/25/2010,1,Firework,Katy Perry,NA
12/18/2010,1,Firework,Katy Perry,NA
1/22/2011,2,Firework,Katy Perry,NA
1/1/2011,1,Firework,Katy Perry,NA
1/8/2011,2,Firework,Katy Perry,NA
2/19/2011,3,Firework,Katy Perry,NA
1/15/2011,1,Firework,Katy Perry,NA
4/23/2011,18,Firework,Katy Perry,NA
4/30/2011,22,Firework,Katy Perry,NA
5/7/2011,24,Firework,Katy Perry,NA
5/14/2011,23,Firework,Katy Perry,NA
5/21/2011,25,Firework,Katy Perry,NA
5/28/2011,28,Firework,Katy Perry,NA
6/4/2011,32,Firework,Katy Perry,NA
6/11/2011,37,Firework,Katy Perry,NA
6/18/2011,36,Firework,Katy Perry,NA
6/25/2011,40,Firework,Katy Perry,NA
7/2/2011,40,Firework,Katy Perry,NA
7/9/2011,45,Firework,Katy Perry,NA
7/16/2011,43,Firework,Katy Perry,NA
7/23/2011,36,Firework,Katy Perry,NA
7/30/2011,45,Firework,Katy Perry,NA
12/4/2010,6,Firework,Katy Perry,NA
3/12/2011,6,Firework,Katy Perry,NA
2/5/2011,2,Firework,Katy Perry,NA
2/12/2011,3,Firework,Katy Perry,NA
3/19/2011,10,Firework,Katy Perry,NA
3/26/2011,14,Firework,Katy Perry,NA
4/2/2011,15,Firework,Katy Perry,NA
4/9/2011,14,Firework,Katy Perry,NA
4/16/2011,14,Firework,Katy Perry,NA
2/26/2011,2,Firework,Katy Perry,NA
3/5/2011,5,Firework,Katy Perry,NA
1/29/2011,3,Firework,Katy Perry,NA
7/15/2017,48,First Day Out,Tee Grizzley,NA
7/22/2017,49,First Day Out,Tee Grizzley,NA
2/2/2019,47,First Off,Future Featuring Travis Scott,hip hop
3/3/2018,44,Five More Minutes,Scotty McCreery,country
3/10/2018,47,Five More Minutes,Scotty McCreery,country
6/13/2015,31,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
6/27/2015,27,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
6/20/2015,30,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
7/4/2015,26,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
8/22/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
7/11/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
7/18/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
10/24/2015,40,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
10/31/2015,44,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
11/7/2015,49,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
6/6/2015,44,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
9/12/2015,30,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
8/1/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
8/8/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
8/15/2015,27,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
9/19/2015,31,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
9/26/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
10/3/2015,31,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
10/10/2015,32,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
10/17/2015,35,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
8/29/2015,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
9/5/2015,28,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
7/25/2015,31,Flex (Ooh Ooh Ooh),Rich Homie Quan,hip hop
5/30/2020,30,Flex,Polo G Featuring Juice WRLD,NA
6/6/2020,49,Flex,Polo G Featuring Juice WRLD,NA
10/27/2018,48,Flip The Switch,Quavo Featuring Drake,hip hop
4/14/2012,50,Fly Over States,Jason Aldean,country
4/28/2012,39,Fly Over States,Jason Aldean,country
4/21/2012,43,Fly Over States,Jason Aldean,country
5/5/2012,37,Fly Over States,Jason Aldean,country
5/12/2012,34,Fly Over States,Jason Aldean,country
5/19/2012,34,Fly Over States,Jason Aldean,country
6/2/2012,33,Fly Over States,Jason Aldean,country
6/9/2012,37,Fly Over States,Jason Aldean,country
6/16/2012,44,Fly Over States,Jason Aldean,country
5/26/2012,32,Fly Over States,Jason Aldean,country
10/15/2011,43,Fly,Nicki Minaj Featuring Rihanna,NA
10/22/2011,39,Fly,Nicki Minaj Featuring Rihanna,NA
10/29/2011,34,Fly,Nicki Minaj Featuring Rihanna,NA
11/5/2011,28,Fly,Nicki Minaj Featuring Rihanna,NA
11/12/2011,22,Fly,Nicki Minaj Featuring Rihanna,NA
11/19/2011,21,Fly,Nicki Minaj Featuring Rihanna,NA
11/26/2011,24,Fly,Nicki Minaj Featuring Rihanna,NA
12/3/2011,25,Fly,Nicki Minaj Featuring Rihanna,NA
12/10/2011,19,Fly,Nicki Minaj Featuring Rihanna,NA
12/17/2011,25,Fly,Nicki Minaj Featuring Rihanna,NA
12/24/2011,37,Fly,Nicki Minaj Featuring Rihanna,NA
12/31/2011,46,Fly,Nicki Minaj Featuring Rihanna,NA
1/7/2012,42,Fly,Nicki Minaj Featuring Rihanna,NA
1/14/2012,45,Fly,Nicki Minaj Featuring Rihanna,NA
11/21/2015,7,Focus,Ariana Grande,pop
11/28/2015,13,Focus,Ariana Grande,pop
12/12/2015,16,Focus,Ariana Grande,pop
12/5/2015,14,Focus,Ariana Grande,pop
12/26/2015,24,Focus,Ariana Grande,pop
1/9/2016,35,Focus,Ariana Grande,pop
1/2/2016,33,Focus,Ariana Grande,pop
1/16/2016,39,Focus,Ariana Grande,pop
1/23/2016,50,Focus,Ariana Grande,pop
12/19/2015,17,Focus,Ariana Grande,pop
12/31/2016,30,Foldin Clothes,J. Cole,hip hop
11/9/2019,7,Follow God,Kanye West,rap
11/16/2019,37,Follow God,Kanye West,rap
11/23/2019,38,Follow God,Kanye West,rap
6/25/2016,18,For Free,DJ Khaled Featuring Drake,hip hop
7/2/2016,40,For Free,DJ Khaled Featuring Drake,hip hop
7/16/2016,22,For Free,DJ Khaled Featuring Drake,hip hop
7/9/2016,33,For Free,DJ Khaled Featuring Drake,hip hop
7/30/2016,17,For Free,DJ Khaled Featuring Drake,hip hop
8/13/2016,14,For Free,DJ Khaled Featuring Drake,hip hop
8/6/2016,19,For Free,DJ Khaled Featuring Drake,hip hop
8/20/2016,13,For Free,DJ Khaled Featuring Drake,hip hop
10/8/2016,30,For Free,DJ Khaled Featuring Drake,hip hop
8/27/2016,18,For Free,DJ Khaled Featuring Drake,hip hop
9/3/2016,15,For Free,DJ Khaled Featuring Drake,hip hop
7/23/2016,20,For Free,DJ Khaled Featuring Drake,hip hop
10/29/2016,41,For Free,DJ Khaled Featuring Drake,hip hop
9/17/2016,22,For Free,DJ Khaled Featuring Drake,hip hop
9/24/2016,23,For Free,DJ Khaled Featuring Drake,hip hop
10/1/2016,27,For Free,DJ Khaled Featuring Drake,hip hop
11/5/2016,47,For Free,DJ Khaled Featuring Drake,hip hop
10/15/2016,31,For Free,DJ Khaled Featuring Drake,hip hop
10/22/2016,37,For Free,DJ Khaled Featuring Drake,hip hop
9/10/2016,18,For Free,DJ Khaled Featuring Drake,hip hop
2/5/2011,45,For The First Time,The Script,NA
4/2/2011,50,For The First Time,The Script,NA
4/9/2011,47,For The First Time,The Script,NA
4/16/2011,42,For The First Time,The Script,NA
4/23/2011,39,For The First Time,The Script,NA
4/30/2011,36,For The First Time,The Script,NA
5/7/2011,30,For The First Time,The Script,NA
5/14/2011,24,For The First Time,The Script,NA
5/21/2011,23,For The First Time,The Script,NA
5/28/2011,24,For The First Time,The Script,NA
6/4/2011,26,For The First Time,The Script,NA
6/11/2011,30,For The First Time,The Script,NA
6/18/2011,30,For The First Time,The Script,NA
6/25/2011,35,For The First Time,The Script,NA
7/2/2011,38,For The First Time,The Script,NA
7/9/2011,40,For The First Time,The Script,NA
7/16/2011,48,For The First Time,The Script,NA
7/23/2011,45,For The First Time,The Script,NA
7/30/2011,46,For The First Time,The Script,NA
7/18/2020,6,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
7/25/2020,32,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
8/8/2020,32,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
8/1/2020,23,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
8/22/2020,20,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
9/19/2020,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
9/5/2020,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
8/29/2020,17,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
9/12/2020,17,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
10/31/2020,13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
9/26/2020,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
1/2/2021,29,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
1/9/2021,13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
1/16/2021,11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
1/23/2021,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
1/30/2021,11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
2/6/2021,11,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
2/13/2021,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
2/20/2021,12,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
2/27/2021,14,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
3/6/2021,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
3/13/2021,14,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
3/20/2021,24,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
3/27/2021,24,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
4/3/2021,33,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
4/10/2021,37,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
8/15/2020,20,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
11/21/2020,10,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
4/17/2021,33,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
4/24/2021,36,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
5/1/2021,40,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
5/8/2021,45,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
10/17/2020,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
10/24/2020,13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
11/28/2020,10,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
12/5/2020,16,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
12/12/2020,17,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
12/19/2020,21,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
12/26/2020,25,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
11/7/2020,14,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
11/14/2020,12,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
10/3/2020,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
10/10/2020,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,NA
12/31/2016,23,For Whom The Bell Tolls,J. Cole,hip hop
11/7/2020,2,Forever After All,Luke Combs,country
11/14/2020,18,Forever After All,Luke Combs,country
11/21/2020,27,Forever After All,Luke Combs,country
11/28/2020,40,Forever After All,Luke Combs,country
4/24/2021,44,Forever After All,Luke Combs,country
5/1/2021,35,Forever After All,Luke Combs,country
5/8/2021,29,Forever After All,Luke Combs,country
5/15/2021,23,Forever After All,Luke Combs,country
5/22/2021,22,Forever After All,Luke Combs,country
5/29/2021,22,Forever After All,Luke Combs,country
4/17/2021,45,Forever After All,Luke Combs,country
10/8/2016,21,Forever Country,"Artists Of Then, Now & Forever",NA
10/15/2016,34,Forever Country,"Artists Of Then, Now & Forever",NA
1/16/2010,19,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
2/6/2010,29,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
1/2/2010,16,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
1/9/2010,16,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
2/13/2010,34,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
2/20/2010,26,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
2/27/2010,34,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
3/6/2010,38,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
3/13/2010,45,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
1/23/2010,18,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
1/30/2010,23,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",NA
2/29/2020,24,Forever,Justin Bieber Featuring Post Malone & Clever,NA
10/10/2020,44,Forget Me Too,Machine Gun Kelly & Halsey,NA
12/4/2010,11,Forget You,Glee Cast Featuring Gwyneth Paltrow,pop
12/11/2010,35,Forget You,Glee Cast Featuring Gwyneth Paltrow,pop
5/14/2016,10,Formation,Beyonce,rap
5/21/2016,19,Formation,Beyonce,rap
5/28/2016,47,Formation,Beyonce,rap
3/31/2018,49,Found / Tonight,Lin-Manuel Miranda & Ben Platt,other
2/14/2015,15,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
2/28/2015,4,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
2/21/2015,6,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
3/14/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
4/11/2015,8,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
3/28/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
3/21/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
4/25/2015,13,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
4/4/2015,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
5/23/2015,45,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
4/18/2015,9,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
3/7/2015,6,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
5/9/2015,26,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
5/16/2015,36,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
5/2/2015,16,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,r&b
10/10/2020,1,Franchise,Travis Scott Featuring Young Thug & M.I.A.,NA
10/17/2020,25,Franchise,Travis Scott Featuring Young Thug & M.I.A.,NA
10/24/2020,23,Franchise,Travis Scott Featuring Young Thug & M.I.A.,NA
10/31/2020,39,Franchise,Travis Scott Featuring Young Thug & M.I.A.,NA
1/15/2011,50,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,pop
3/31/2018,9,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
4/7/2018,8,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
4/21/2018,9,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
4/14/2018,9,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
5/5/2018,12,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
5/19/2018,11,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
5/12/2018,13,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
5/26/2018,13,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
6/2/2018,22,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
6/9/2018,26,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
4/28/2018,8,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
6/23/2018,37,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
6/30/2018,46,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
7/7/2018,47,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
6/16/2018,39,Freaky Friday,Lil Dicky Featuring Chris Brown,rap
4/8/2017,18,Free Smoke,Drake,hip hop
4/15/2017,40,Free Smoke,Drake,hip hop
7/10/2010,48,Free,Zac Brown Band,NA
7/24/2010,35,Free,Zac Brown Band,NA
7/17/2010,39,Free,Zac Brown Band,NA
7/31/2010,35,Free,Zac Brown Band,NA
8/7/2010,36,Free,Zac Brown Band,NA
8/14/2010,34,Free,Zac Brown Band,NA
7/3/2010,42,Free,Zac Brown Band,NA
8/28/2010,38,Free,Zac Brown Band,NA
8/21/2010,37,Free,Zac Brown Band,NA
5/14/2016,35,Freedom,Beyonce Featuring Kendrick Lamar,rap
2/8/2014,47,Friday Night,Eric Paslay,country
2/22/2014,49,Friday Night,Eric Paslay,country
5/28/2011,34,Friday,Glee Cast,pop
5/5/2018,46,Friends,J. Cole Featuring kiLL edward,NA
9/9/2017,20,Friends,Justin Bieber + BloodPop,NA
9/16/2017,33,Friends,Justin Bieber + BloodPop,NA
9/30/2017,34,Friends,Justin Bieber + BloodPop,NA
9/23/2017,35,Friends,Justin Bieber + BloodPop,NA
10/14/2017,36,Friends,Justin Bieber + BloodPop,NA
10/7/2017,35,Friends,Justin Bieber + BloodPop,NA
3/31/2018,28,Friends,Marshmello & Anne-Marie,NA
4/14/2018,25,Friends,Marshmello & Anne-Marie,NA
4/7/2018,30,Friends,Marshmello & Anne-Marie,NA
4/21/2018,34,Friends,Marshmello & Anne-Marie,NA
6/9/2018,13,Friends,Marshmello & Anne-Marie,NA
4/28/2018,21,Friends,Marshmello & Anne-Marie,NA
5/5/2018,24,Friends,Marshmello & Anne-Marie,NA
8/11/2018,20,Friends,Marshmello & Anne-Marie,NA
8/18/2018,32,Friends,Marshmello & Anne-Marie,NA
8/25/2018,33,Friends,Marshmello & Anne-Marie,NA
9/1/2018,37,Friends,Marshmello & Anne-Marie,NA
9/8/2018,41,Friends,Marshmello & Anne-Marie,NA
3/24/2018,41,Friends,Marshmello & Anne-Marie,NA
6/30/2018,14,Friends,Marshmello & Anne-Marie,NA
5/26/2018,16,Friends,Marshmello & Anne-Marie,NA
6/2/2018,11,Friends,Marshmello & Anne-Marie,NA
7/7/2018,22,Friends,Marshmello & Anne-Marie,NA
7/14/2018,33,Friends,Marshmello & Anne-Marie,NA
7/21/2018,20,Friends,Marshmello & Anne-Marie,NA
7/28/2018,18,Friends,Marshmello & Anne-Marie,NA
8/4/2018,16,Friends,Marshmello & Anne-Marie,NA
6/16/2018,14,Friends,Marshmello & Anne-Marie,NA
6/23/2018,13,Friends,Marshmello & Anne-Marie,NA
5/12/2018,25,Friends,Marshmello & Anne-Marie,NA
5/19/2018,21,Friends,Marshmello & Anne-Marie,NA
5/16/2020,45,From Florida With Love,Drake,hip hop
8/6/2016,48,From The Ground Up,Dan + Shay,country
8/13/2016,48,From The Ground Up,Dan + Shay,country
9/3/2016,49,From The Ground Up,Dan + Shay,country
9/10/2016,50,From The Ground Up,Dan + Shay,country
8/27/2016,48,From The Ground Up,Dan + Shay,country
7/4/2015,44,Fun,Pitbull Featuring Chris Brown,hip hop
6/20/2015,50,Fun,Pitbull Featuring Chris Brown,hip hop
7/18/2015,40,Fun,Pitbull Featuring Chris Brown,hip hop
7/11/2015,40,Fun,Pitbull Featuring Chris Brown,hip hop
8/8/2015,42,Fun,Pitbull Featuring Chris Brown,hip hop
7/25/2015,42,Fun,Pitbull Featuring Chris Brown,hip hop
8/1/2015,40,Fun,Pitbull Featuring Chris Brown,hip hop
6/27/2015,47,Fun,Pitbull Featuring Chris Brown,hip hop
12/28/2019,5,Futsal Shuffle 2020,Lil Uzi Vert,rap
1/4/2020,48,Futsal Shuffle 2020,Lil Uzi Vert,rap
1/18/2020,30,Futsal Shuffle 2020,Lil Uzi Vert,rap
1/11/2020,44,Futsal Shuffle 2020,Lil Uzi Vert,rap
1/25/2020,43,Futsal Shuffle 2020,Lil Uzi Vert,rap
3/21/2020,48,Futsal Shuffle 2020,Lil Uzi Vert,rap
1/24/2015,49,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
1/31/2015,38,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
2/7/2015,34,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
2/14/2015,31,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
2/21/2015,31,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
2/28/2015,28,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
3/7/2015,29,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
3/14/2015,23,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
3/21/2015,16,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
3/28/2015,13,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
4/4/2015,10,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
4/11/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
4/18/2015,8,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
4/25/2015,8,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
5/2/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
5/9/2015,9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
5/16/2015,11,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
5/23/2015,10,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
5/30/2015,14,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
6/6/2015,21,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
6/13/2015,28,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
6/20/2015,32,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
6/27/2015,38,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
7/4/2015,41,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
7/11/2015,44,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
7/18/2015,47,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
7/25/2015,47,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,edm
1/11/2020,48,GANG GANG,JACKBOYS & Sheck Wes,NA
8/3/2019,44,GIRL,Maren Morris,country
9/29/2012,11,Gangnam Style,PSY,k-pop
10/13/2012,2,Gangnam Style,PSY,k-pop
10/6/2012,2,Gangnam Style,PSY,k-pop
10/27/2012,2,Gangnam Style,PSY,k-pop
11/24/2012,5,Gangnam Style,PSY,k-pop
11/10/2012,2,Gangnam Style,PSY,k-pop
11/3/2012,2,Gangnam Style,PSY,k-pop
12/8/2012,5,Gangnam Style,PSY,k-pop
11/17/2012,2,Gangnam Style,PSY,k-pop
1/5/2013,19,Gangnam Style,PSY,k-pop
12/1/2012,7,Gangnam Style,PSY,k-pop
3/9/2013,27,Gangnam Style,PSY,k-pop
3/16/2013,27,Gangnam Style,PSY,k-pop
3/23/2013,27,Gangnam Style,PSY,k-pop
3/30/2013,29,Gangnam Style,PSY,k-pop
4/6/2013,34,Gangnam Style,PSY,k-pop
4/13/2013,44,Gangnam Style,PSY,k-pop
4/20/2013,48,Gangnam Style,PSY,k-pop
10/20/2012,2,Gangnam Style,PSY,k-pop
1/26/2013,22,Gangnam Style,PSY,k-pop
12/22/2012,11,Gangnam Style,PSY,k-pop
12/29/2012,18,Gangnam Style,PSY,k-pop
2/2/2013,31,Gangnam Style,PSY,k-pop
2/9/2013,37,Gangnam Style,PSY,k-pop
2/16/2013,46,Gangnam Style,PSY,k-pop
2/23/2013,48,Gangnam Style,PSY,k-pop
3/2/2013,26,Gangnam Style,PSY,k-pop
1/12/2013,6,Gangnam Style,PSY,k-pop
1/19/2013,14,Gangnam Style,PSY,k-pop
12/15/2012,10,Gangnam Style,PSY,k-pop
1/16/2010,41,Gangsta Luv,Snoop Dogg Featuring The-Dream,funk
1/2/2010,35,Gangsta Luv,Snoop Dogg Featuring The-Dream,funk
1/9/2010,41,Gangsta Luv,Snoop Dogg Featuring The-Dream,funk
1/30/2010,39,Gangsta Luv,Snoop Dogg Featuring The-Dream,funk
1/23/2010,40,Gangsta Luv,Snoop Dogg Featuring The-Dream,funk
9/3/2016,43,Gangsta,Kehlani,NA
9/10/2016,41,Gangsta,Kehlani,NA
7/18/2020,37,Gangstas,Pop Smoke,other
8/17/2013,46,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
8/31/2013,35,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
8/24/2013,32,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
9/14/2013,33,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
9/28/2013,40,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
9/21/2013,35,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
10/19/2013,50,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
11/23/2013,44,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
1/25/2014,47,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
9/7/2013,29,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
12/14/2013,42,Gas Pedal,Sage The Gemini Featuring IamSu!,rap
